product_id,sku,name,category_mn,category_code,gender,season,age_min_years,age_max_years,size_label,height_min_cm,height_max_cm,weight_min_kg,weight_max_kg,color,brand,material,price_mnt,stock_qty,stock_status,description_mn
3680,KID-VES-62-3680,Next Kids жилет 62,жилет,vest,охин,зун,0.5,1.46,62,59.4,66.9,3.6,6.6,хар,Next Kids,100% хөвөн,27700,13,байгаа,хар өнгийн охин хүүхдийн жилет
3681,KID-DRE-110-3681,Mothercare даашинз 110,даашинз,dress,unisex,намар,6,6.62,110,110.3,116.8,18.8,23.6,минт ногоон,Mothercare,органик хөвөн,36800,8,байгаа,"минт ногоон өнгийн unisex хүүхдийн даашинз – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
3682,KID-VES-86-3682,TinyBear жилет 86,жилет,vest,охин,хавар,2,3.02,86,84.8,91.2,10.7,13.6,хөх,TinyBear,ноосон холимог,36400,19,байгаа,хөх өнгийн охин хүүхдийн жилет
3683,KID-SET-86-3683,Carter's костюм 86,костюм,set,unisex,хавар,2,3.52,86,84.5,91.3,11.3,14.1,дарс улаан,Carter's,ноосон холимог,48800,22,байгаа,дарс улаан өнгийн unisex хүүхдийн костюм – өдөр тутмын эдэлгээ даахуйц
3684,KID-SET-116-3684,Nike Kids костюм 116,костюм,set,хүү,зун,7,8.58,116,117.3,122.0,21.5,28.2,бор,Nike Kids,100% хөвөн,44000,20,байгаа,бор өнгийн хүү хүүхдийн костюм
3685,KID-SET-134-3685,MongolKids костюм 134,костюм,set,охин,зун,10,11.72,134,134.8,140.1,30.4,40.0,голт бор,MongolKids,ус нэвтэрдэггүй даавуу,57900,9,байгаа,голт бор өнгийн охин хүүхдийн костюм
3686,KID-OUT-152-3686,HappyCloud куртик 152,куртик,outerwear,охин,all-season,12,14,152,153.5,158.6,39.6,55.0,дарс улаан,HappyCloud,органик хөвөн,112400,0,дууссан,"дарс улаан өнгийн охин хүүхдийн куртик – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
3687,KID-SET-110-3687,Uniqlo Kids костюм 110,костюм,set,охин,өвөл,6,7.86,110,111.0,116.0,18.7,23.6,хар,Uniqlo Kids,100% хөвөн,45300,0,дууссан,хар өнгийн охин хүүхдийн костюм – дулаан доторлогоотой
3688,KID-PAN-68-3688,HappyCloud өмд 68,өмд,pants,охин,all-season,0.2,0.88,68,67.7,72.5,6.0,9.4,улаан,HappyCloud,ноосон холимог,24700,13,байгаа,улаан өнгийн охин хүүхдийн өмд – өдөр тутмын эдэлгээ даахуйц
3689,KID-OVE-104-3689,Adidas Kids комбинзон 104,комбинзон,overall,охин,зун,4,6.45,104,104.6,109.2,17.1,21.1,индиго,Adidas Kids,органик хөвөн,45100,18,байгаа,индиго өнгийн охин хүүхдийн комбинзон – арьсанд ээлтэй органик материалтай
3690,KID-OUT-98-3690,Zara Kids куртик 98,куртик,outerwear,unisex,намар,4,4.64,98,98.9,103.1,15.0,18.1,цагаан,Zara Kids,ноосон холимог,72600,17,байгаа,цагаан өнгийн unisex хүүхдийн куртик
3691,KID-VES-74-3691,Mothercare жилет 74,жилет,vest,unisex,all-season,1,2.01,74,73.0,78.3,8.1,11.4,цагаан,Mothercare,ноосон холимог,40600,9,байгаа,цагаан өнгийн unisex хүүхдийн жилет – өдөр тутмын эдэлгээ даахуйц
3692,KID-OVE-146-3692,TinyBear комбинзон 146,комбинзон,overall,unisex,хавар,12,12.81,146,147.7,152.0,35.5,49.7,цамрай ягаан,TinyBear,ноосон холимог,62800,21,байгаа,цамрай ягаан өнгийн unisex хүүхдийн комбинзон
3693,KID-SKI-146-3693,Uniqlo Kids юбка 146,юбка,skirt,хүү,зун,12,13.39,146,146.7,152.8,35.8,50.0,ногоон,Uniqlo Kids,органик хөвөн,29900,13,байгаа,ногоон өнгийн хүү хүүхдийн юбка – арьсанд ээлтэй органик материалтай
3694,KID-SLE-128-3694,RainbowCub пижама 128,пижама,sleepwear,охин,хавар,9,9.71,128,129.8,134.3,28.4,35.7,индиго,RainbowCub,хөвөн + полиэстер,36800,20,байгаа,индиго өнгийн охин хүүхдийн пижама – өдөр тутмын эдэлгээ даахуйц
3695,KID-OUT-98-3695,OshKosh куртик 98,куртик,outerwear,охин,зун,3,5.08,98,97.1,103.4,15.0,18.2,бор,OshKosh,хөвөн + полиэстер,95100,9,байгаа,бор өнгийн охин хүүхдийн куртик
3696,KID-TOP-104-3696,NomadBaby цамц 104,цамц,top,охин,all-season,4,6.07,104,103.0,109.3,17.1,20.6,лаванда,NomadBaby,100% хөвөн,32500,21,байгаа,лаванда өнгийн охин хүүхдийн цамц – өдөр тутмын эдэлгээ даахуйц
3697,KID-PAN-74-3697,SoftHug өмд 74,өмд,pants,unisex,өвөл,0.2,2.69,74,73.7,78.7,7.7,10.7,ногоон,SoftHug,100% хөвөн,39100,23,байгаа,ногоон өнгийн unisex хүүхдийн өмд – дулаан доторлогоотой
3698,KID-TSH-80-3698,Mothercare футболка 80,футболка,tshirt,хүү,намар,1,2.49,80,79.7,83.9,8.7,11.5,лаванда,Mothercare,органик хөвөн,20700,3,байгаа,лаванда өнгийн хүү хүүхдийн футболка – арьсанд ээлтэй органик материалтай
3699,KID-LEG-140-3699,SoftHug тирко 140,тирко,leggings,охин,all-season,11,12.83,140,141.8,146.8,33.0,45.4,индиго,SoftHug,хөвөн + полиэстер,25300,25,байгаа,индиго өнгийн охин хүүхдийн тирко
3700,KID-SKI-146-3700,RainbowCub юбка 146,юбка,skirt,unisex,all-season,12,13.99,146,146.2,151.9,36.2,49.8,хар,RainbowCub,ноосон холимог,32000,16,байгаа,хар өнгийн unisex хүүхдийн юбка – өдөр тутмын эдэлгээ даахуйц
3701,KID-SET-116-3701,Adidas Kids костюм 116,костюм,set,unisex,зун,7,7.7,116,117.8,122.2,22.4,27.9,бор,Adidas Kids,флис доторлогоотой,53100,10,байгаа,бор өнгийн unisex хүүхдийн костюм
3702,KID-SET-92-3702,HappyCloud костюм 92,костюм,set,охин,all-season,2,4.44,92,92.6,96.1,12.8,15.9,дарс улаан,HappyCloud,хөвөн + полиэстер,54900,15,байгаа,дарс улаан өнгийн охин хүүхдийн костюм – өдөр тутмын эдэлгээ даахуйц
3703,KID-SET-134-3703,Adidas Kids костюм 134,костюм,set,охин,намар,10,11.77,134,136.0,139.9,30.2,39.8,хар,Adidas Kids,100% хөвөн,40400,1,байгаа,хар өнгийн охин хүүхдийн костюм
3704,KID-SLE-152-3704,RainbowCub пижама 152,пижама,sleepwear,охин,хавар,13,14,152,152.4,157.4,39.6,55.0,улбар шар,RainbowCub,хөвөн + полиэстер,29400,23,байгаа,улбар шар өнгийн охин хүүхдийн пижама – өдөр тутмын эдэлгээ даахуйц
3705,KID-PAN-146-3705,H&M Kids өмд 146,өмд,pants,охин,хавар,12,13.3,146,147.4,151.1,36.4,49.6,лаванда,H&M Kids,ус нэвтэрдэггүй даавуу,27000,17,байгаа,лаванда өнгийн охин хүүхдийн өмд
3706,KID-SKI-140-3706,MiniStep юбка 140,юбка,skirt,unisex,all-season,11,12.14,140,141.3,147.0,33.4,44.8,нойтон цас,MiniStep,100% хөвөн,30700,18,байгаа,нойтон цас өнгийн unisex хүүхдийн юбка – өдөр тутмын эдэлгээ даахуйц
3707,KID-SKI-98-3707,TinyBear юбка 98,юбка,skirt,хүү,хавар,3,5.38,98,97.7,102.3,14.7,17.9,улаан,TinyBear,ноосон холимог,27800,14,байгаа,улаан өнгийн хүү хүүхдийн юбка
3708,KID-DRE-116-3708,H&M Kids даашинз 116,даашинз,dress,охин,зун,7,8.19,116,117.4,121.3,22.4,27.7,шар,H&M Kids,флис доторлогоотой,43000,4,байгаа,шар өнгийн охин хүүхдийн даашинз
3709,KID-SKI-110-3709,Zara Kids юбка 110,юбка,skirt,хүү,намар,6,7.0,110,110.4,116.1,19.4,24.2,улбар шар,Zara Kids,хөвөн + полиэстер,32700,8,байгаа,улбар шар өнгийн хүү хүүхдийн юбка
3710,KID-SLE-128-3710,Nike Kids пижама 128,пижама,sleepwear,unisex,хавар,9,9.75,128,129.9,134.6,27.9,36.3,цамрай ягаан,Nike Kids,ноосон холимог,39100,15,байгаа,цамрай ягаан өнгийн unisex хүүхдийн пижама – өдөр тутмын эдэлгээ даахуйц
3711,KID-OUT-104-3711,MiniStep куртик 104,куртик,outerwear,охин,хавар,5,5.61,104,104.0,110.8,17.3,21.2,лаванда,MiniStep,хөвөн + полиэстер,98000,10,байгаа,лаванда өнгийн охин хүүхдийн куртик
3712,KID-PAN-128-3712,Carter's өмд 128,өмд,pants,unisex,хавар,8,10.46,128,128.7,133.9,28.3,35.5,далайн цэнхэр,Carter's,ноосон холимог,29400,3,байгаа,далайн цэнхэр өнгийн unisex хүүхдийн өмд
3713,KID-DRE-74-3713,LittleFox даашинз 74,даашинз,dress,хүү,хавар,1,2.78,74,73.0,78.8,8.0,11.5,улбар шар,LittleFox,ноосон холимог,33800,18,байгаа,улбар шар өнгийн хүү хүүхдийн даашинз
3714,KID-TSH-56-3714,Mothercare футболка 56,футболка,tshirt,unisex,хавар,0.0,0.84,56,49.2,57.6,3.3,4.9,крем,Mothercare,флис доторлогоотой,19600,5,байгаа,крем өнгийн unisex хүүхдийн футболка – өдөр тутмын эдэлгээ даахуйц
3715,KID-PAN-56-3715,LittleFox өмд 56,өмд,pants,охин,намар,0,1.0,56,50.8,57.7,2.6,5.4,цагаан,LittleFox,хөвөн + полиэстер,28700,8,байгаа,цагаан өнгийн охин хүүхдийн өмд – өдөр тутмын эдэлгээ даахуйц
3716,KID-VES-98-3716,Uniqlo Kids жилет 98,жилет,vest,unisex,хавар,4,4.61,98,97.3,102.1,15.2,18.2,улбар шар,Uniqlo Kids,флис доторлогоотой,25100,16,байгаа,улбар шар өнгийн unisex хүүхдийн жилет
3717,KID-PAN-68-3717,BabyStar өмд 68,өмд,pants,unisex,намар,0,2.26,68,66.6,71.5,6.3,9.2,дарс улаан,BabyStar,флис доторлогоотой,27700,20,байгаа,дарс улаан өнгийн unisex хүүхдийн өмд
3718,KID-VES-152-3718,Fivebaby жилет 152,жилет,vest,охин,намар,13,14,152,153.0,157.8,40.3,54.6,цамрай ягаан,Fivebaby,органик хөвөн,39000,1,байгаа,цамрай ягаан өнгийн охин хүүхдийн жилет – арьсанд ээлтэй органик материалтай
3719,KID-VES-110-3719,NomadBaby жилет 110,жилет,vest,хүү,all-season,6,7.87,110,110.0,116.2,18.9,23.9,ногоон,NomadBaby,хөвөн + полиэстер,31900,25,байгаа,ногоон өнгийн хүү хүүхдийн жилет
3720,KID-LEG-92-3720,GAP Kids тирко 92,тирко,leggings,хүү,өвөл,3,4.72,92,91.0,97.1,12.6,16.4,дарс улаан,GAP Kids,ноосон холимог,25700,13,байгаа,дарс улаан өнгийн хүү хүүхдийн тирко – дулаан доторлогоотой
3721,KID-OVE-98-3721,SoftHug комбинзон 98,комбинзон,overall,хүү,хавар,4,5.73,98,97.3,103.0,15.4,17.9,бор,SoftHug,ус нэвтэрдэггүй даавуу,39800,18,байгаа,бор өнгийн хүү хүүхдийн комбинзон
3722,KID-DRE-92-3722,LittleFox даашинз 92,даашинз,dress,охин,намар,3,4.32,92,92.5,97.0,13.2,16.1,цагаан,LittleFox,ус нэвтэрдэггүй даавуу,45600,23,байгаа,цагаан өнгийн охин хүүхдийн даашинз
3723,KID-VES-146-3723,TinyBear жилет 146,жилет,vest,unisex,all-season,12,13.63,146,147.3,152.2,36.2,49.6,лаванда,TinyBear,ус нэвтэрдэггүй даавуу,35400,20,байгаа,лаванда өнгийн unisex хүүхдийн жилет
3724,KID-VES-68-3724,NomadBaby жилет 68,жилет,vest,охин,all-season,0.2,1.84,68,66.1,71.2,6.1,8.8,улбар шар,NomadBaby,ноосон холимог,41900,0,дууссан,улбар шар өнгийн охин хүүхдийн жилет – өдөр тутмын эдэлгээ даахуйц
3725,KID-SET-80-3725,MongolKids костюм 80,костюм,set,охин,өвөл,1,3.08,80,78.6,84.8,9.5,12.1,хөх,MongolKids,органик хөвөн,45600,8,байгаа,"хөх өнгийн охин хүүхдийн костюм – дулаан доторлогоотой, арьсанд ээлтэй органик материалтай"
3726,KID-TOP-116-3726,MiniStep цамц 116,цамц,top,хүү,намар,6,8.25,116,116.5,122.0,21.6,28.2,тэнгэрийн хөх,MiniStep,100% хөвөн,26600,17,байгаа,тэнгэрийн хөх өнгийн хүү хүүхдийн цамц – өдөр тутмын эдэлгээ даахуйц
3727,KID-SET-110-3727,H&M Kids костюм 110,костюм,set,unisex,all-season,6,6.83,110,110.6,115.4,19.2,23.9,нойтон цас,H&M Kids,ноосон холимог,45800,22,байгаа,нойтон цас өнгийн unisex хүүхдийн костюм
3728,KID-VES-122-3728,TinyBear жилет 122,жилет,vest,хүү,all-season,8,9.01,122,122.3,128.2,24.7,31.7,дарс улаан,TinyBear,органик хөвөн,31100,14,байгаа,"дарс улаан өнгийн хүү хүүхдийн жилет – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
3729,KID-OVE-104-3729,Nike Kids комбинзон 104,комбинзон,overall,хүү,намар,5,6.08,104,103.5,109.1,16.8,20.9,ногоон,Nike Kids,ус нэвтэрдэггүй даавуу,48000,9,байгаа,ногоон өнгийн хүү хүүхдийн комбинзон – өдөр тутмын эдэлгээ даахуйц
3730,KID-BOD-104-3730,H&M Kids onesie 104,onesie,bodysuit,unisex,өвөл,4,6.49,104,103.9,110.3,16.7,20.6,далайн цэнхэр,H&M Kids,флис доторлогоотой,30000,0,дууссан,далайн цэнхэр өнгийн unisex хүүхдийн onesie – дулаан доторлогоотой
